ID,stock_id,ReportNo,shape,carats,col,clar,cut,pol,symm,flo,floCol,length,width,height,depth,table,culet,lab,girdle,eyeclean,brown,green,milky,actual_supplier,discount,price,price_per_carat,video,video_frames,image,pdf,mine_of_origin,canada_mark_eligble
12399,688720,7323756792,ROUND,1.50,G,VS1,EX,EX,EX,STG,Blue,7.33,7.31,4.54,62.0,58,NON,GIA,STK,100%,Not brown,Not green,,unknown,-40.45%,10183.56,6789.04,,,,true,,
12400,213201301,1348900745,ROUND,1.50,N,VVS1,EX,EX,EX,FNT,,7.3,7.33,4.51,61.6,58,,GIA,Slight Thick,100%,,,Not milky,unknown,-38.70%,4230.00,2820.00,,,http://www.pkstone.co.in/PK/bwcopy/213201301B.jpg,,,
12401,308522,5253785878,ROUND,1.50,I,VS1,VG,EX,EX,FNT,,7.27,7.23,4.56,62.9,58,NON,GIA,MED to STK,100%,Not brown,Not green,,unknown,-38.58%,7555.28,5036.85,,,,true,,
12402,212400801,2334914057,ROUND,1.50,M,VS2,EX,EX,VG,FNT,,7.32,7.24,4.57,62.7,60,NON,GIA,THN to STK,100%,,,Not milky,unknown,-41.63%,3502.50,2335.00,https://nivoda-images.s3.amazonaws.com/aHR0cDovL3d3dy5wa3N0b25lLmNvLmluL3ZpZGVvLmFzcHg/dnN0cj0yMTI0MDA4MDEmb3Y9dA==,199,http://www.pkstone.co.in/PK/bwcopy/212400801B.jpg,http://www.pkstone.co.in/PK/CERTI/2334914057.jpg,,
12403,69811-GH,7343553342,ROUND,1.50,I,SI2,EX,EX,VG,NON,,7.32,7.25,4.52,62.1,58,NON,GIA,MED to STK,,,,,unknown,-34.00%,6534.00,4356.00,,,http://220.158.137.43/imaged/69811/still.jpg,true,,
12404,60744-GE,1323766742,ROUND,1.50,M,SI1,GD,GD,VG,MED,,7.06,6.98,4.69,66.70,58.00,NON,GIA,VTK,,,,,unknown,-54.00%,2622.00,1748.00,,,http://220.158.137.43/imaged/60744/still.jpg,true,,
12405,623600501,6342919310,ROUND,1.50,N,SI1,VG,VG,VG,STG,,7.09,7.21,4.61,64.5,57,,GIA,Thick,100%,,,Not milky,unknown,-52.55%,2704.50,1803.00,,,http://www.pkstone.co.in/PK/bwcopy/623600501B.jpg,,,
12406,621201101,5343525459,ROUND,1.50,E,SI2,VG,EX,GD,NON,,7.18,7.01,4.57,64.4,57,NON,GIA,MED to THK,80%,Not brown,Not green,Not milky,unknown,-51.13%,6231.00,4154.00,,,http://www.pkstone.co.in/PK/bwcopy/621201101B.jpg,http://www.pkstone.co.in/PK/CERTI/5343525459.jpg,,
12407,64535-GB,7336183127,EMERALD,1.50,E,SI2,-,VG,VG,MED,,7.43,5.5,3.66,66.60,64.00,NON,GIA,VTK,,,,,unknown,-54.00%,4761.00,3174.00,,,http://220.158.137.43/imaged/64535/still.jpg,true,,
12408,620701201,6341484109,ROUND,1.50,I,I1,GD,EX,VG,NON,,7.03,6.92,4.63,66.4,58,NON,GIA,THN to VTK,80%,Not brown,Not green,Not milky,unknown,-40.72%,3823.50,2549.00,,,http://www.pkstone.co.in/PK/bwcopy/620701201B.jpg,http://www.pkstone.co.in/PK/CERTI/6341484109.jpg,,
12409,B0539,6331277004,ROUND,1.50,F,VS2,EX,EX,VG,NON,,7.29,7.22,4.60,63.4,56,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,unknown,-39.71%,10671.33,7114.22,,,http://www.bbipinexport.com/diamondimage/Realimage/B0539.jpg,http://www.bbipinexport.com/diamondimage/certiimage/gia/B0539.pdf,,
12410,163059,5263320735,ROUND,1.50,D,SI1,VG,VG,EX,STG,Blue,7.17,7.12,4.59,64.3,57,NON,GIA,STK to THK,,Not brown,Not green,,unknown,-45.40%,8845.20,5896.80,,,,true,,
12411,622201501,1345742093,ROUND,1.50,J,SI1,GD,EX,GD,NON,,7.01,7.1,4.61,65.3,57,,GIA,Very Thick,80%,Not brown,Not green,Not milky,unknown,-48.50%,4944.00,3296.00,,,http://www.pkstone.co.in/PK/bwcopy/622201501B.jpg,,,
12412,806187,2237112848,ROUND,1.50,H,SI2,VG,VG,EX,MED,Blue,7.36,7.32,4.47,60.9,60,NON,GIA,STK to THK,,Not brown,Not green,,unknown,-47.17%,5784.39,3856.26,,,,true,,
12413,621700201,1348618934,ROUND,1.50,L,SI1,EX,EX,EX,FNT,,7.26,7.32,4.57,62.6,56,,GIA,Slight Thick,100%,,,Not milky,unknown,-32.32%,4467.00,2978.00,,,http://www.pkstone.co.in/PK/bwcopy/621700201B.jpg,http://www.pkstone.co.in/PK/CERTI/1348618934.jpg,,
12414,624703001,7348939595,ROUND,1.50,F,VS2,VG,EX,VG,NON,,7.01,7.13,4.61,65.2,57,,GIA,Thick,100%,Not brown,Not green,Not milky,unknown,-45.26%,9688.50,6459.00,,,http://www.pkstone.co.in/PK/bwcopy/624703001B.jpg,,,
12415,34J1-1,2327744082,ROUND,1.50,J,VVS2,VG,EX,VG,FNT,,7.28,7.21,4.49,62.0,58,NON,GIA,STK to THK,100%,Not brown,,Not milky,unknown,-39.00%,6588.00,4392.00,,,https://www.kbstone.in/files/Dia%20Image/newvideos/imaged/34J1-1/still.jpg,https://www.kbstone.in/files/Dia%20Image/imges/cert/34J1-1.pdf,,
12416,622703301,5346647824,ROUND,1.50,N,VS2,VG,EX,VG,STG,,7.1,7.2,4.59,64.2,55,,GIA,Thick,100%,,,Not milky,unknown,-51.15%,2931.00,1954.00,,,http://www.pkstone.co.in/PK/bwcopy/622703301B.jpg,http://www.pkstone.co.in/PK/CERTI/5346647824.jpg,,
12417,60788-GF,5202359637,ROUND,1.50,M,I1,GD,EX,VG,FNT,,7.03,6.99,4.61,65.70,55.00,NON,GIA,VTK,,,,,unknown,-46.50%,2247.00,1498.00,,,http://220.158.137.43/imaged/60788/still.jpg,true,,
12418,20J1-16,1329220434,ROUND,1.50,K,VS1,VG,EX,VG,FNT,,7.20,7.11,4.57,63.8,55,NON,GIA,MED to THK,100%,Not brown,,Not milky,unknown,-36.00%,5568.00,3712.00,,,https://www.kbstone.in/files/Dia%20Image/newvideos/imaged/20J1-16/still.jpg,https://www.kbstone.in/files/Dia%20Image/imges/cert/20J1-16.pdf,,
12419,213200901,6351015448,ROUND,1.50,N,VS2,VG,EX,VG,FNT,,7.16,7.25,4.54,63,63,,GIA,Thick,100%,,,Not milky,unknown,-39.50%,3630.00,2420.00,,,http://www.pkstone.co.in/PK/bwcopy/213200901B.jpg,,,
12420,B0533,6332210975,ROUND,1.50,L,SI2,VG,EX,EX,FNT,,7.31,7.28,4.54,62.2,61,NON,GIA,VTN to THK,100%,Not brown,Not green,Not milky,unknown,-39.73%,3706.61,2471.07,,,http://www.bbipinexport.com/diamondimage/Realimage/B0533.jpg,http://www.bbipinexport.com/diamondimage/certiimage/gia/B0533.pdf,,
12421,372564,2324502734,ROUND,1.50,G,SI2,VG,EX,EX,NON,,7.26,7.22,4.56,63.0,60,NON,GIA,STK,,Not brown,Not green,,unknown,-39.00%,6862.05,4574.70,,,,true,,
12422,47504-GF,3315145455,ROUND,1.50,M,SI2,VG,EX,VG,FNT,,7.26,7.16,4.55,63.10,60.00,NON,GIA,STK,,,,,unknown,-57.00%,2322.00,1548.00,,,http://220.158.137.43/imaged/47504/still.jpg,true,,
12423,624505501,1343877134,ROUND,1.50,L,SI2,GD,EX,GD,NON,,7.00,6.83,4.63,66.9,56,NON,GIA,THK to VTK,80%,,,Not milky,unknown,-43.17%,3495.00,2330.00,,,http://www.pkstone.co.in/PK/bwcopy/624505501B.jpg,,,
12424,614401301,7338711952,ROUND,1.50,L,VS1,EX,EX,EX,MED,Blue,7.29,7.25,4.54,62.5,58,NON,GIA,MED to STK,100%,,,Not milky,unknown,-39.20%,4468.50,2979.00,https://nivoda-images.s3.amazonaws.com/aHR0cDovL3d3dy5wa3N0b25lLmNvLmluL3ZpZGVvLmFzcHg/dnN0cj02MTQ0MDEzMDEmb3Y9dA==,199,http://www.pkstone.co.in/PK/bwcopy/614401301B.jpg,http://www.pkstone.co.in/PK/CERTI/7338711952.jpg,,
12425,211500301,2337504808,ROUND,1.50,G,VS2,GD,EX,VG,FNT,,6.97,7.05,4.62,65.9,55,,GIA,Very Thick,100%,Not brown,Not green,Not milky,unknown,-52.51%,7693.50,5129.00,,,http://www.pkstone.co.in/PK/bwcopy/211500301B.jpg,http://www.pkstone.co.in/PK/CERTI/2337504808.jpg,,
12426,621200801,2348537987,ROUND,1.50,M,VS1,VG,EX,VG,NON,,7.22,7.12,4.59,64.0,62,NON,GIA,STK to THK,100%,,,Not milky,unknown,-44.14%,3519.00,2346.00,,,http://www.pkstone.co.in/PK/bwcopy/621200801B.jpg,http://www.pkstone.co.in/PK/CERTI/2348537987.jpg,,
12427,622901201,2347763837,ROUND,1.50,N,VVS2,GD,EX,GD,NON,,6.99,6.82,4.65,67.3,60,NON,GIA,THK to VTK,100%,,,Not milky,unknown,-51.39%,3208.50,2139.00,,,http://www.pkstone.co.in/PK/bwcopy/622901201B.jpg,http://www.pkstone.co.in/PK/CERTI/2347763837.jpg,,
12428,41596-HC,180000130216,ROUND,1.50,E,SI2,EX,EX,VG,NON,,7.22,7.32,4.57,62.8,58.0,"0,0",HRD,MED,,,,,unknown,-64.00%,4590.00,3060.00,,,http://220.158.137.43/imaged/41596/still.jpg,http://ws2.hrdantwerp.com/HRD.CertificateService.WebAPI/certificate?certificateNumber=180000130216&certificateType=CERT,,
12429,620501101,7348553713,ROUND,1.50,K,SI1,VG,EX,GD,FNT,,7.16,7.11,4.62,64.8,57,NON,GIA,MED to THK,100%,,,Not milky,unknown,-40.29%,4657.50,3105.00,,,http://www.pkstone.co.in/PK/bwcopy/620501101B.jpg,http://www.pkstone.co.in/PK/CERTI/7348553713.jpg,,
12430,65J1-21,7348444143,ROUND,1.50,L,VVS1,VG,EX,VG,MED,Blue,7.43,7.36,4.44,60.1,58,NON,GIA,MED to STK,100%,Not brown,,Not milky,unknown,-40.00%,4950.00,3300.00,,,https://www.kbstone.in/files/Dia%20Image/newvideos/imaged/65J1-21/still.jpg,https://www.kbstone.in/files/Dia%20Image/imges/cert/65J1-21.pdf,,
12431,66392-GCX,6332222729,ROUND,1.50,G,I1,VG,EX,VG,NON,,7.23,7.13,4.6,64.10,55.00,NON,GIA,THK,,,,,unknown,-42.50%,4226.25,2817.50,https://nivoda-images.s3.amazonaws.com/aHR0cDovL3d3dy52YWlzaGFsaWdlbXMuY29tL0RpYW1vbmREZXRhaWxzLmFzcHg/ZG1zdG9ja2lkPTY2MzkyLUdDWA==,256,http://220.158.137.43/imaged/66392/still.jpg,true,,
12432,436398,5313733269,ROUND,1.50,D,VS2,EX,EX,EX,STG,Blue,7.41,7.37,4.46,60.3,60,NON,GIA,THN to STK,,Not brown,Not green,,unknown,-50.16%,10317.30,6878.20,,,,true,,
12433,66414-GC,2336224707,ROUND,1.50,L,I1,GD,VG,GD,STG,,7.05,6.96,4.58,65.40,55.00,NON,GIA,VTK,,,,,unknown,-39.50%,2904.00,1936.00,https://nivoda-images.s3.amazonaws.com/aHR0cDovL3d3dy52YWlzaGFsaWdlbXMuY29tL0RpYW1vbmREZXRhaWxzLmFzcHg/ZG1zdG9ja2lkPTY2NDE0LUdD,256,http://220.158.137.43/imaged/66414/still.jpg,true,,
12434,1963443,7331488381,ROUND,1.50,N,SI1,EX,EX,VG,NON,,7.30,7.21,4.58,63.1,58,NON,GIA,MED to STK,,Not brown,Not green,Not milky,unknown,39.00%,3477.00,2318.00,,,http://www.msureshco.com/stock_images/1963443-GB.jpg,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=7331488381,,
12435,624401301,3345854391,ROUND,1.50,D,VS2,GD,EX,GD,VST,Blue,7.04,6.93,4.63,66.2,55,NON,GIA,MED to VTK,100%,Not brown,Not green,Not milky,unknown,-63.46%,7564.50,5043.00,,,http://www.pkstone.co.in/PK/bwcopy/624401301B.jpg,,,
12436,201962-GB,2347995913,CUSHION MODIFIED,1.50,I,SI1,-,VG,GD,NON,,6.44,6.16,4.29,69.6,61,NON,GIA,THN to STK,,,,,unknown,-42.50%,5261.25,3507.50,,,http://220.158.137.43/imaged/201962/still.jpg,,,
12437,609204601,2337095491,ROUND,1.50,K,SI2,VG,VG,GD,FNT,,7.06,7.12,4.64,65.4,56,,GIA,Thick,80%,,,Not milky,unknown,-53.23%,3367.50,2245.00,,,http://www.pkstone.co.in/PK/bwcopy/609204601B.jpg,http://www.pkstone.co.in/PK/CERTI/2337095491.jpg,,
12438,8J-9,7313940728,ROUND,1.50,D,VVS1,EX,EX,EX,FNT,,7.48,7.51,4.42,,59.00,,GIA,,100%,Not brown,,Not milky,unknown,-46.00%,16362.00,10908.00,,,https://www.kbstone.in/files/Dia%20Image/newvideos/imaged/8J-9/still.jpg,https://www.kbstone.in/files/Dia%20Image/imges/cert/8J-9.pdf,,
12439,621201001,6341509688,ROUND,1.50,M,SI1,GD,EX,VG,FNT,,6.93,7.02,4.64,66.5,59,,GIA,Very Thick,100%,,,Not milky,unknown,-45.05%,3132.00,2088.00,https://nivoda-images.s3.amazonaws.com/aHR0cDovL3d3dy5wa3N0b25lLmNvLmluL3ZpZGVvLmFzcHg/dnN0cj02MjEyMDEwMDEmb3Y9dA==,199,http://www.pkstone.co.in/PK/bwcopy/621201001B.jpg,http://www.pkstone.co.in/PK/CERTI/6341509688.jpg,,
12440,623301901,2347891782,ROUND,1.50,E,SI2,VG,EX,GD,MED,Blue,7.16,7.03,4.59,64.7,57,NON,GIA,STK to THK,80%,Not brown,Not green,Not milky,unknown,-50.14%,6357.00,4238.00,,,http://www.pkstone.co.in/PK/bwcopy/623301901B.jpg,,,
12441,B0315,1293423548,ROUND,1.50,K,SI1,EX,EX,EX,MED,,7.33,7.35,4.51,61.40,60.00,NON,GIA,MEDIUM SL. THICK,90%,Not brown,Not green,Not milky,unknown,-42.21%,4507.62,3005.08,,,http://www.bbipinexport.com/diamondimage/Realimage/B0315.jpg,http://www.bbipinexport.com/diamondimage/certiimage/gia/B0315.pdf,,
12442,52610-GKW,2203062165,ROUND,1.50,L,SI2,EX,VG,VG,NON,,7.29,7.22,4.55,62.70,57.00,NON,GIA,STK,,,,,unknown,-47.80%,3210.30,2140.20,,,http://220.158.137.43/imaged/52610/still.jpg,true,,
12443,861319,6322853852,ROUND,1.50,E,SI2,VG,EX,EX,FNT,,7.21,7.15,4.55,63.40,57.00,NON,GIA,MED - THK,,Not brown,Not green,,unknown,-41.15%,7503.51,5002.34,,,,true,,
12444,619271,1257100440,ROUND,1.50,N,VVS2,EX,EX,EX,STG,Blue,7.29,7.26,4.55,62.6,58,NON,GIA,MED to STK,100%,Not brown,Not green,,unknown,-40.53%,3925.35,2616.90,,,,true,,
12445,620603501,6342509837,ROUND,1.50,H,SI1,GD,VG,GD,NON,,7.09,7.2,4.6,64.4,62,,GIA,Very Thick,100%,Not brown,Not green,Not milky,unknown,-45.38%,7291.50,4861.00,,,http://www.pkstone.co.in/PK/bwcopy/620603501B.jpg,http://www.pkstone.co.in/PK/CERTI/6342509837.jpg,,
12446,623501101,6341764339,ROUND,1.50,M,VS2,EX,EX,VG,NON,,7.31,7.21,4.55,62.7,58,NON,GIA,MED to STK,100%,,,Not milky,unknown,-35.55%,3867.00,2578.00,https://nivoda-images.s3.amazonaws.com/aHR0cDovL3d3dy5wa3N0b25lLmNvLmluL3ZpZGVvLmFzcHg/dnN0cj02MjM1MDExMDEmb3Y9dA==,199,http://www.pkstone.co.in/PK/bwcopy/623501101B.jpg,http://www.pkstone.co.in/PK/CERTI/6341764339.jpg,,
12447,109510,6252483445,ROUND,1.50,L,I1,VG,EX,EX,NON,,7.28,7.23,4.54,62.6,59,NON,GIA,VTN to THK,,Not brown,Not green,,unknown,-29.80%,3369.60,2246.40,,,,true,,
12448,64529-GC,6335186252,ROUND,1.50,E,SI2,GD,EX,GD,STG,,7.12,6.98,4.65,65.90,64.00,NON,GIA,VTK,,,,,unknown,-55.00%,5737.50,3825.00,,,http://220.158.137.43/imaged/64529/still.jpg,true,,
12449,53895-GE,6325023772,ROUND,1.50,M,VS2,VG,EX,VG,MED,,7.16,7.07,4.56,64.00,58.00,NON,GIA,THK,,,,,unknown,-59.50%,2430.00,1620.00,,,http://220.158.137.43/imaged/53895/still.jpg,true,,
12450,200584-GA,6342328574,ROUND,1.50,H,I2,GD,VG,GD,STG,Blue,7.20,7.02,4.60,64.7,56,NON,GIA,THN to THK,,,,,unknown,-8.50%,3705.75,2470.50,https://nivoda-images.s3.amazonaws.com/aHR0cDovL3d3dy52YWlzaGFsaWdlbXMuY29tL0RpYW1vbmREZXRhaWxzLmFzcHg/ZG1zdG9ja2lkPTIwMDU4NC1HQQ==,256,http://220.158.137.43/imaged/200584/still.jpg,true,,
12451,618801301,6342042213,ROUND,1.50,L,VVS1,VG,VG,VG,NON,,7.14,7.07,4.58,64.4,57,NON,GIA,THN to THK,100%,,,Not milky,unknown,-35.15%,5350.50,3567.00,https://nivoda-images.s3.amazonaws.com/aHR0cDovL3d3dy5wa3N0b25lLmNvLmluL3ZpZGVvLmFzcHg/dnN0cj02MTg4MDEzMDEmb3Y9dA==,199,http://www.pkstone.co.in/PK/bwcopy/618801301B.jpg,http://www.pkstone.co.in/PK/CERTI/6342042213.jpg,,
12452,69693-GC,7343751290,CUSHION MODIFIED,1.50,Fancy Intense Yellow,SI2,-,VG,GD,FNT,,6.75,6.52,4.14,63.5,63,NON,GIA,VTN to ETK,,,,,unknown,0.00%,5850.00,3900.00,,,http://220.158.137.43/imaged/69693/still.jpg,,,
12453,B0381,5306716025,ROUND,1.50,F,I1,EX,VG,VG,NON,,7.22,7.30,4.60,63.30,56.00,NON,GIA,THIN SL. THICK,75%,Not brown,Not green,Not milky,unknown,-36.09%,4793.25,3195.50,,,http://www.bbipinexport.com/diamondimage/Realimage/B0381.jpg,http://www.bbipinexport.com/diamondimage/certiimage/gia/B0381.pdf,,
12454,626100701,6352098840,ROUND,1.50,D,VS2,VG,EX,VG,STG,,7.04,7.15,4.62,65.1,56,,GIA,Thick,100%,Not brown,Not green,Not milky,unknown,-55.63%,9184.50,6123.00,,,http://www.pkstone.co.in/PK/bwcopy/626100701B.jpg,,,
12455,621700601,3345568384,ROUND,1.50,M,VVS1,VG,VG,VG,MED,,7.15,7.23,4.55,63.4,55,,GIA,Thick,100%,,,Not milky,unknown,-42.28%,3982.50,2655.00,,,http://www.pkstone.co.in/PK/bwcopy/621700601B.jpg,http://www.pkstone.co.in/PK/CERTI/3345568384.jpg,,
12456,610102301,5333241024,ROUND,1.50,,SI1,GD,VG,GD,FNT,,6.91,7.03,4.62,66.2,56,,GIA,Very Thick,100%,Strong Brown,,Not milky,unknown,0.00%,1536.00,1024.00,,,http://www.pkstone.co.in/PK/bwcopy/610102301B.jpg,http://www.pkstone.co.in/PK/CERTI/5333241024.jpg,,
12457,68193-IH,384955201,ROUND,1.50,J,SI2,EX,EX,VG,NON,,7.29,7.34,4.44,60.70,58.00,,IGI,SLIGHTLY THICK (FACETED),,,,,unknown,-50.50%,4306.50,2871.00,,,http://220.158.137.43/imaged/68193/still.jpg,true,,
12458,66161-GC,6331211963,ROUND,1.50,J,I1,GD,VG,VG,NON,,7.03,6.93,4.62,66.20,60.00,NON,GIA,VTK,,,,,unknown,-43.50%,3220.50,2147.00,,,http://220.158.137.43/imaged/66161/still.jpg,true,,
12459,195903101,5296669002,ROUND,1.50,Fancy Dark Brown,SI1,GD,EX,VG,NON,,7.17,7.06,4.59,64.6,57,NON,GIA,MED to THK,100%,Strong Brown,,Not milky,unknown,0.00%,1536.00,1024.00,https://nivoda-images.s3.amazonaws.com/aHR0cDovL3d3dy5wa3N0b25lLmNvLmluL3ZpZGVvLmFzcHg/dnN0cj0xOTU5MDMxMDEmb3Y9dA==,67,http://www.pkstone.co.in/PK/bwcopy/195903101B.jpg,http://www.pkstone.co.in/PK/CERTI/5296669002.jpg,,
12460,726388,1237140906,ROUND,1.50,H,I1,VG,EX,EX,NON,,7.18,7.16,4.59,64.0,59,NON,GIA,STK to THK,,Not brown,Not green,,unknown,-33.70%,4674.15,3116.10,,,,true,,
12461,622702101,7346647429,ROUND,1.50,M,VS1,EX,EX,EX,NON,,7.28,7.32,4.54,62.2,58,,GIA,Slight Thick,100%,,,Not milky,unknown,-33.19%,4209.00,2806.00,,,http://www.pkstone.co.in/PK/bwcopy/622702101B.jpg,http://www.pkstone.co.in/PK/CERTI/7346647429.jpg,,
12462,566473,6325471455,ROUND,1.50,I,SI1,EX,EX,EX,FNT,,7.34,7.30,4.49,61.4,60,NON,GIA,STK,,Not brown,Not green,,unknown,-34.03%,7619.36,5079.57,,,,true,,
12463,66877-GCX,6335232357,ROUND,1.50,J,SI2,GD,VG,GD,FNT,,7.12,7.03,4.68,66.10,54.00,NON,GIA,THK,,,,,unknown,-52.50%,4132.50,2755.00,,,http://220.158.137.43/imaged/66877/still.jpg,true,,
12464,56J2-12,6341062188,ROUND,1.50,N,SI1,EX,EX,EX,NON,,7.31,7.25,4.57,62.8,56,NON,GIA,THN to STK,,Not brown,,Not milky,unknown,-40.00%,3420.00,2280.00,,,https://www.kbstone.in/files/Dia%20Image/newvideos/imaged/56J2-12/still.jpg,https://www.kbstone.in/files/Dia%20Image/imges/cert/56J2-12.pdf,,
12465,66123-GB,2336211151,ROUND,1.50,K,SI1,EX,VG,VG,STG,,7.28,7.19,4.59,63.40,55.00,NON,GIA,STK,,,,,unknown,-41.00%,4602.00,3068.00,,,http://220.158.137.43/imaged/66123/still.jpg,true,,
12466,624503401,3345792212,ROUND,1.50,I,VS1,VG,EX,GD,NON,,7.02,7.14,4.62,65.2,57,,GIA,Thick,100%,Not brown,Not green,Not milky,unknown,-40.01%,7378.50,4919.00,,,http://www.pkstone.co.in/PK/bwcopy/624503401B.jpg,,,
12467,623300901,6345886200,ROUND,1.50,E,I2,EX,EX,VG,FNT,,7.33,7.26,4.58,62.7,58,NON,GIA,THN to STK,,Not brown,Not green,Not milky,unknown,-5.37%,4258.50,2839.00,,,http://www.pkstone.co.in/PK/bwcopy/623300901B.jpg,,,
12468,7NK1-9,5343857358,ROUND,1.50,I,SI1,EX,EX,EX,NON,,7.37,7.33,4.54,61.7,58,NON,GIA,MED to STK,,Not brown,,Not milky,unknown,-33.00%,7738.50,5159.00,,,https://www.kbstone.in/files/Dia%20Image/newvideos/imaged/7NK1-9/still.jpg,,,
12469,65747-HLL,190000106873,ROUND,1.50,H,SI2,EX,EX,VG,NON,,7.23,7.33,4.58,62.9,57.00,0.0,HRD,MED,,,,,unknown,-65.50%,3777.75,2518.50,https://nivoda-images.s3.amazonaws.com/aHR0cDovL3d3dy52YWlzaGFsaWdlbXMuY29tL0RpYW1vbmREZXRhaWxzLmFzcHg/ZG1zdG9ja2lkPTY1NzQ3LUhMTA==,256,http://220.158.137.43/imaged/65747/still.jpg,http://ws2.hrdantwerp.com/HRD.CertificateService.WebAPI/certificate?certificateNumber=190000106873&certificateType=CERT,,
12470,624504401,2347900732,ROUND,1.50,L,VS2,VG,EX,VG,MED,Blue,7.16,7.06,4.60,64.8,57,NON,GIA,MED to THK,100%,,,Not milky,unknown,-33.89%,4561.50,3041.00,,,http://www.pkstone.co.in/PK/bwcopy/624504401B.jpg,,,
12471,621300204,1353015859,ROUND,1.50,M,VS2,EX,EX,EX,FNT,,7.28,7.32,4.57,62.6,57,,GIA,Medium,100%,,,Not milky,unknown,-34.00%,3960.00,2640.00,,,http://www.pkstone.co.in/PK/bwcopy/621300204B.jpg,,,
12472,624503601,3345900703,ROUND,1.50,D,VS2,GD,EX,VG,STG,Blue,7.06,6.94,4.62,66.0,59,NON,GIA,MED to VTK,100%,Not brown,Not green,Not milky,unknown,-59.75%,8332.50,5555.00,,,http://www.pkstone.co.in/PK/bwcopy/624503601B.jpg,,,
12473,620400901,6345633143,ROUND,1.50,H,VS1,GD,EX,VG,NON,,7.00,6.88,4.64,66.9,59,NON,GIA,MED to VTK,100%,Not brown,Not green,Not milky,unknown,-45.65%,7989.00,5326.00,,,http://www.pkstone.co.in/PK/bwcopy/620400901B.jpg,http://www.pkstone.co.in/PK/CERTI/6345633143.jpg,,
12474,71J1-20,1345795290,ROUND,1.50,I,VS2,EX,EX,EX,NON,,7.33,7.27,4.58,62.7,57,NON,GIA,MED to STK,,Not brown,,Not milky,unknown,-32.00%,8058.00,5372.00,,,https://www.kbstone.in/files/Dia%20Image/newvideos/imaged/71J1-20/still.jpg,https://www.kbstone.in/files/Dia%20Image/imges/cert/71J1-20.pdf,,
12475,52378-GI,1319840264,ROUND,1.50,K,SI2,VG,EX,VG,NON,,7.17,7.08,4.59,64.40,58.00,NON,GIA,THK,,Not brown,,,unknown,-43.00%,4104.00,2736.00,,,http://220.158.137.43/imaged/52378/still.jpg,true,,
12476,52J3-8,6331756972,ROUND,1.50,L,SI1,EX,EX,EX,NON,,7.40,7.35,4.46,60.5,59,NON,GIA,MED to STK,,Not brown,,Not milky,unknown,-32.00%,4488.00,2992.00,,,https://www.kbstone.in/files/Dia%20Image/newvideos/imaged/52J3-8/still.jpg,https://www.kbstone.in/files/Dia%20Image/imges/cert/52J3-8.pdf,,
12477,1963103,6335230071,ROUND,1.50,N,VVS1,GD,EX,VG,NON,,7.03,6.97,4.68,66.9,57,NON,GIA,42.5,100%,Not brown,Not green,Not milky,unknown,48.50%,3553.50,2369.00,https://nivoda-images.s3.amazonaws.com/aHR0cDovL3d3dy5tc3VyZXNoY28uY29tL21zZ19yZXBvcnQuYXNwP3BhY2tldF9ubz0xOTYzMTAz,20,http://www.msureshco.com/stock_images/1963103-GB.jpg,http://www.gia.edu/cs/Satellite?pagename=GST%2FDispatcher&childpagename=GIA%2FPage%2FReportCheck&c=Page&cid=1355954554547&reportno=6335230071,,
12478,B0386,6301733860,ROUND,1.50,G,I1,EX,EX,EX,NON,,7.33,7.34,4.53,61.80,56.00,NON,GIA,MEDIUM SL. THICK,80%,Not brown,Not green,Not milky,unknown,-28.09%,5285.39,3523.59,,,http://www.bbipinexport.com/diamondimage/Realimage/B0386.jpg,http://www.bbipinexport.com/diamondimage/certiimage/gia/B0386.pdf,,
12479,70J1-21,407901997,ROUND,1.51,H,VVS2,EX,EX,EX,NON,,7.3,7.36,4.59,,57.50,,IGI,,100%,Not brown,,Not milky,unknown,-41.00%,9176.27,6077.00,,,https://www.kbstone.in/files/Dia%20Image/newvideos/imaged/70J1-21/still.jpg,https://www.kbstone.in/files/Dia%20Image/imges/cert/70J1-21.pdf,,
12480,620800501,5343509978,ROUND,1.51,K,VVS1,GD,EX,GD,NON,,6.87,7.04,4.67,67.1,66,,GIA,Very Thick,100%,,,Not milky,unknown,-44.89%,5325.77,3527.00,https://nivoda-images.s3.amazonaws.com/aHR0cDovL3d3dy5wa3N0b25lLmNvLmluL3ZpZGVvLmFzcHg/dnN0cj02MjA4MDA1MDEmb3Y9dA==,199,http://www.pkstone.co.in/PK/bwcopy/620800501B.jpg,http://www.pkstone.co.in/PK/CERTI/5343509978.jpg,,
12481,3NK1-28,6322320375,ROUND,1.51,M,VS1,EX,EX,EX,NON,,7.35,7.30,4.59,62.6,58,NON,GIA,MED to STK,100%,Not brown,,Not milky,unknown,-32.00%,4312.56,2856.00,,,https://www.kbstone.in/files/Dia%20Image/newvideos/imaged/3NK1-28/still.jpg,https://www.kbstone.in/files/Dia%20Image/imges/cert/3NK1-28.pdf,,
12482,391005,7333361198,ROUND,1.51,N,VS2,VG,EX,EX,FNT,,7.29,7.24,4.60,63.3,56,NON,GIA,MED to STK,,Not brown,Not green,,unknown,-37.41%,3780.74,2503.80,,,,true,,
